PotentialFraud,num_unique_patients,avg_age,pct_male,pct_female,pct_deceased,num_inpatient_claims,inpatient_unique_patients,avg_inpatient_payment,total_inpatient_payment,max_inpatient_payment,avg_length_of_stay,max_length_of_stay,avg_inpatient_deductible,num_outpatient_claims,outpatient_unique_patients,avg_outpatient_payment,total_outpatient_payment,max_outpatient_payment,avg_claim_duration,avg_outpatient_deductible,state_freq
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,74.0,251.6883116883117,19380.0,3300.0,1.4935064935064934,0.6493506493506493,3318
1,8.0,79.5,0.5,0.5,0.0,8.0,8.0,18125.0,145000.0,57000.0,6.25,27.0,1068.0,8.0,8.0,102.5,820.0,300.0,0.0,0.0,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,234.23728813559322,13820.0,3300.0,1.576271186440678,3.389830508474576,3318
1,7.0,82.42857142857143,0.7142857142857143,0.2857142857142857,0.0,7.0,7.0,12857.142857142857,90000.0,29000.0,7.857142857142857,23.0,1068.0,15.0,14.0,419.3333333333333,6290.0,3300.0,2.6666666666666665,13.333333333333334,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,235.3658536585366,9650.0,2100.0,0.6585365853658537,2.1951219512195124,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,399.0,328.0449438202247,145980.0,7500.0,2.0651685393258425,1.9550561797752808,3318
1,33.0,81.6470588235294,0.5,0.5,0.0,34.0,33.0,12411.764705882353,422000.0,43000.0,7.970588235294118,35.0,1068.0,31.0,31.0,296.1290322580645,9180.0,1500.0,0.7419354838709677,9.35483870967742,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,192.30769230769232,5000.0,1400.0,0.8076923076923077,0.0,3318
0,2.0,84.5,1.0,0.0,0.0,2.0,2.0,23500.0,47000.0,41000.0,1.5,2.0,1068.0,127.0,84.0,371.9685039370079,47240.0,3300.0,1.6141732283464567,2.204724409448819,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,215.0,2150.0,800.0,2.6,0.0,3318
0,41.0,80.09756097560975,0.43902439024390244,0.5609756097560976,0.0,41.0,41.0,8214.634146341463,336800.0,38000.0,4.658536585365853,28.0,1068.0,72.0,65.0,263.75,18990.0,2800.0,1.2777777777777777,0.9722222222222222,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,198.75,1590.0,500.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,100.0,50.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,51.0,156.07142857142858,8740.0,1600.0,0.6071428571428571,4.285714285714286,3318
0,3.0,84.33333333333333,1.0,0.0,0.0,3.0,3.0,8000.0,24000.0,15000.0,3.6666666666666665,5.0,1068.0,63.0,61.0,243.015873015873,15310.0,2400.0,0.4603174603174603,5.238095238095238,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,343.4375,10990.0,3000.0,3.15625,2.8125,3318
0,2.0,63.0,1.0,0.0,0.0,2.0,2.0,9000.0,18000.0,14000.0,3.0,5.0,1068.0,7.0,7.0,77.14285714285714,540.0,200.0,0.0,0.0,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,432.0,273.69444444444446,197060.0,4300.0,1.4027777777777777,2.4305555555555554,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,60.0,360.0,100.0,0.0,5.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,232.6315789473684,4420.0,1600.0,1.5789473684210527,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,236.88888888888889,10660.0,3300.0,0.9777777777777777,1.1111111111111112,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,417.5,5010.0,3100.0,3.6666666666666665,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,730.4761904761905,15340.0,9010.0,1.2380952380952381,3.8095238095238093,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,398.0,310.9819639278557,155180.0,3300.0,1.6673346693386772,1.2024048096192386,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,466.0,4660.0,3300.0,2.0,7.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,156.0,1560.0,400.0,0.6,0.0,3318
0,3.0,78.0,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,17000.0,51000.0,38000.0,14.0,35.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,235.95238095238096,9910.0,1700.0,0.8333333333333334,4.0476190476190474,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,321.1111111111111,2890.0,1400.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,100.0,100.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,417.3333333333333,6260.0,3300.0,1.9333333333333333,4.666666666666667,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,50.0,30.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,400.0,3200.0,1600.0,0.75,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,161.0,1610.0,500.0,0.7,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,66.0,219.1549295774648,15560.0,3300.0,1.8309859154929577,8.028169014084508,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,586.0,2930.0,2100.0,4.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,74.28571428571429,520.0,200.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,666.25,5330.0,3300.0,2.5,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,172.0,860.0,400.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,447.14285714285717,3130.0,1400.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,148.75,1190.0,500.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,371.5,7430.0,2200.0,1.0,13.5,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,86.0,430.0,200.0,0.0,14.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,264.0425531914894,12410.0,3000.0,1.2127659574468086,2.3404255319148937,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,416.3333333333333,12490.0,1800.0,1.0,0.0,3318
0,2.0,77.5,1.0,0.0,0.0,2.0,2.0,8000.0,16000.0,8000.0,9.5,17.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,1.0,98.0,0.0,1.0,0.0,1.0,1.0,26000.0,26000.0,26000.0,9.0,9.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,3.0,75.66666666666667,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,9000.0,27000.0,17000.0,4.333333333333333,6.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,5.0,79.8,0.6,0.4,0.0,5.0,5.0,5800.0,29000.0,13000.0,8.2,20.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,2.0,62.5,1.0,0.0,0.0,2.0,2.0,5000.0,10000.0,5000.0,2.5,3.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,1.0,44.0,1.0,0.0,0.0,1.0,1.0,12000.0,12000.0,12000.0,1.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0,1.0,98.0,1.0,0.0,0.0,1.0,1.0,19000.0,19000.0,19000.0,1.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,8.0,81.875,0.75,0.25,0.0,8.0,8.0,16500.0,132000.0,33000.0,13.625,35.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,1.0,90.0,0.0,1.0,0.0,1.0,1.0,5000.0,5000.0,5000.0,3.0,3.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,11.0,82.72727272727273,0.2727272727272727,0.7272727272727273,0.0,11.0,11.0,7363.636363636364,81000.0,19000.0,5.545454545454546,18.0,1068.0,49.0,29.0,265.7142857142857,13020.0,2900.0,2.36734693877551,0.8163265306122449,39
0,9.0,83.5,0.5,0.5,0.0,10.0,9.0,7800.0,78000.0,22000.0,6.8,35.0,1068.0,50.0,38.0,244.2,12210.0,1600.0,0.82,3.2,39
1,10.0,86.81818181818181,0.18181818181818182,0.8181818181818182,0.0,11.0,10.0,8000.0,88000.0,18000.0,5.545454545454546,35.0,1068.0,100.0,79.0,292.0,29200.0,4400.0,1.15,4.2,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,175.83333333333334,6330.0,2600.0,0.6666666666666666,7.5,3318
1,166.0,78.27,0.42,0.58,0.0,200.0,166.0,8980.5,1796100.0,57000.0,5.885,35.0,1068.0,1215.0,587.0,294.559670781893,357890.0,14040.0,1.2674897119341564,2.1316872427983538,39
0,4.0,75.0,0.0,1.0,0.0,4.0,4.0,5000.0,20000.0,9000.0,2.75,4.0,1068.0,169.0,55.0,376.50887573964496,63630.0,3300.0,1.4970414201183433,4.0828402366863905,39
0,7.0,80.8,0.4,0.6,0.0,10.0,7.0,7400.0,74000.0,18000.0,3.8,13.0,1068.0,24.0,19.0,93.33333333333333,2240.0,300.0,1.625,4.583333333333333,39
0,1.0,89.0,1.0,0.0,0.0,1.0,1.0,23000.0,23000.0,23000.0,6.0,6.0,1068.0,1.0,1.0,500.0,500.0,500.0,0.0,0.0,39
1,40.0,81.27450980392157,0.37254901960784315,0.6274509803921569,0.0,51.0,40.0,9921.56862745098,506000.0,57000.0,7.215686274509804,35.0,1068.0,75.0,66.0,204.4,15330.0,2400.0,1.0533333333333332,2.8,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,71.0,265.4117647058824,22560.0,2800.0,1.2352941176470589,3.2941176470588234,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,326.3636363636364,3590.0,1500.0,3.8181818181818183,0.0,3318
0,18.0,80.61111111111111,0.3888888888888889,0.6111111111111112,0.0,18.0,18.0,7888.888888888889,142000.0,27000.0,4.111111111111111,17.0,1068.0,69.0,60.0,187.3913043478261,12930.0,1900.0,1.144927536231884,2.898550724637681,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,255.76470588235293,21740.0,3300.0,1.0235294117647058,3.5294117647058822,3318
0,2.0,80.5,0.0,1.0,0.0,2.0,2.0,5500.0,11000.0,7000.0,5.0,8.0,1068.0,72.0,61.0,410.69444444444446,29570.0,3300.0,2.2083333333333335,0.8333333333333334,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,80.0,405.7894736842105,38550.0,14800.0,1.7473684210526317,0.0,3318
0,7.0,83.25,0.125,0.875,0.0,8.0,7.0,12250.0,98000.0,28000.0,4.5,7.0,1068.0,6.0,6.0,276.6666666666667,1660.0,700.0,3.6666666666666665,33.333333333333336,39
0,3.0,74.75,0.0,1.0,0.0,4.0,3.0,37500.0,150000.0,84000.0,6.25,15.0,1068.0,17.0,16.0,115.29411764705883,1960.0,400.0,1.1764705882352942,0.0,39
0,3.0,64.66666666666667,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,26000.0,78000.0,43000.0,8.666666666666666,19.0,1068.0,59.0,52.0,243.89830508474577,14390.0,2500.0,2.3220338983050848,0.0,39
0,25.0,79.57692307692308,0.46153846153846156,0.5384615384615384,0.0,26.0,25.0,9423.076923076924,245000.0,29000.0,5.576923076923077,29.0,1068.0,116.0,101.0,216.98275862068965,25170.0,3300.0,1.9741379310344827,3.6206896551724137,73
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,271.1666666666667,16270.0,2200.0,1.2666666666666666,0.6666666666666666,3318
1,15.0,86.05555555555556,0.5,0.5,0.0,18.0,15.0,11666.666666666666,210000.0,57000.0,9.166666666666666,31.0,1068.0,26.0,25.0,314.2307692307692,8170.0,3300.0,1.6923076923076923,2.6923076923076925,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,135.12820512820514,5270.0,1100.0,0.6153846153846154,3.076923076923077,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,84.0,286.0625,45770.0,3300.0,1.58125,4.6875,3318
0,10.0,80.0,0.4,0.6,0.0,10.0,10.0,7830.0,78300.0,33000.0,6.9,18.0,1068.0,82.0,72.0,300.0,24600.0,3300.0,1.024390243902439,1.829268292682927,39
0,2.0,88.5,0.0,1.0,0.0,2.0,2.0,4500.0,9000.0,6000.0,3.0,4.0,1068.0,12.0,12.0,322.5,3870.0,2000.0,0.0,2.5,39
0,2.0,86.5,0.5,0.5,0.0,2.0,2.0,8500.0,17000.0,13000.0,4.0,7.0,1068.0,121.0,89.0,216.36363636363637,26180.0,2800.0,0.7603305785123967,1.6528925619834711,39
0,2.0,80.0,0.0,1.0,0.0,2.0,2.0,11000.0,22000.0,18000.0,3.0,4.0,1068.0,77.0,29.0,373.5064935064935,28760.0,3300.0,2.0,8.051948051948052,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,387.0,237.50452079566003,131340.0,6600.0,1.2513562386980108,2.5316455696202533,3318
0,10.0,88.8,0.4,0.6,0.0,10.0,10.0,16500.0,165000.0,59000.0,3.6,9.0,1068.0,48.0,39.0,223.33333333333334,10720.0,2200.0,1.0416666666666667,1.25,39
0,12.0,81.57142857142857,0.35714285714285715,0.6428571428571429,0.0,14.0,12.0,8285.714285714286,116000.0,20000.0,4.357142857142857,16.0,1068.0,53.0,49.0,339.24528301886795,17980.0,3500.0,1.0188679245283019,6.037735849056604,39
0,10.0,86.2,0.3,0.7,0.0,10.0,10.0,12100.0,121000.0,53000.0,5.0,13.0,1068.0,49.0,46.0,412.0408163265306,20190.0,3300.0,1.2244897959183674,4.8979591836734695,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,186.0,267.14285714285717,59840.0,3300.0,1.3883928571428572,3.3482142857142856,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,519.2307692307693,20250.0,5060.0,1.3333333333333333,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,200.0,345.44401544401546,89470.0,5020.0,1.393822393822394,2.664092664092664,3318
0,8.0,91.875,0.5,0.5,0.0,8.0,8.0,8250.0,66000.0,24000.0,3.375,5.0,1068.0,51.0,43.0,222.15686274509804,11330.0,2600.0,1.5686274509803921,1.5686274509803921,39
0,17.0,83.11764705882354,0.23529411764705882,0.7647058823529411,0.0,17.0,17.0,10705.882352941177,182000.0,51000.0,5.764705882352941,21.0,1068.0,360.0,218.0,271.8333333333333,97860.0,6500.0,1.5222222222222221,2.6944444444444446,39
0,13.0,76.73333333333333,0.13333333333333333,0.8666666666666667,0.0,15.0,13.0,10733.333333333334,161000.0,57000.0,7.333333333333333,19.0,1068.0,153.0,98.0,229.54248366013073,35120.0,2300.0,0.803921568627451,3.3333333333333335,39
0,12.0,86.53333333333333,0.6,0.4,0.0,15.0,12.0,9066.666666666666,136000.0,33000.0,5.2,11.0,1068.0,55.0,51.0,166.72727272727272,9170.0,1400.0,0.8727272727272727,5.636363636363637,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,46.0,329.4871794871795,25700.0,3300.0,1.6282051282051282,1.2820512820512822,3318
0,3.0,80.66666666666667,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,12333.333333333334,37000.0,29000.0,3.3333333333333335,5.0,1068.0,5.0,5.0,72.0,360.0,100.0,3.2,0.0,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,38.0,503.2608695652174,46300.0,3300.0,3.032608695652174,2.608695652173913,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,81.0,132.65486725663717,14990.0,1300.0,0.9469026548672567,2.3008849557522124,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,180.45454545454547,3970.0,800.0,3.5454545454545454,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,240.9090909090909,21200.0,2600.0,1.4090909090909092,0.22727272727272727,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,278.57142857142856,1950.0,1200.0,2.857142857142857,0.0,3318
0,3.0,99.66666666666667,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,11000.0,33000.0,17000.0,11.666666666666666,25.0,1068.0,27.0,24.0,208.5185185185185,5630.0,3300.0,1.4814814814814814,2.962962962962963,39
0,4.0,78.6,0.0,1.0,0.0,5.0,4.0,10200.0,51000.0,18000.0,2.6,4.0,1068.0,65.0,44.0,401.38461538461536,26090.0,3300.0,1.0,1.0769230769230769,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,311.2,31120.0,4060.0,1.16,5.5,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,168.3783783783784,6230.0,1600.0,2.189189189189189,0.8108108108108109,3318
0,5.0,84.28571428571429,0.5714285714285714,0.42857142857142855,0.0,7.0,5.0,13285.714285714286,93000.0,30000.0,3.5714285714285716,9.0,1068.0,45.0,29.0,323.1111111111111,14540.0,3300.0,2.0,3.5555555555555554,39
0,6.0,79.16666666666667,0.16666666666666666,0.8333333333333334,0.0,6.0,6.0,18000.0,108000.0,53000.0,9.666666666666666,28.0,1068.0,106.0,59.0,272.7358490566038,28910.0,3300.0,0.7735849056603774,2.9245283018867925,39
0,10.0,81.5,0.7,0.3,0.1,10.0,10.0,7600.0,76000.0,25000.0,3.9,7.0,1068.0,33.0,24.0,142.72727272727272,4710.0,600.0,0.06060606060606061,2.121212121212121,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,49.0,388.2795698924731,36110.0,3000.0,1.3118279569892473,5.483870967741935,3318
0,2.0,95.0,0.5,0.5,0.0,2.0,2.0,14000.0,28000.0,25000.0,4.0,7.0,1068.0,49.0,38.0,231.6326530612245,11350.0,3300.0,0.6122448979591837,3.4693877551020407,39
0,9.0,77.9090909090909,0.6363636363636364,0.36363636363636365,0.0,11.0,9.0,8909.09090909091,98000.0,35000.0,6.2727272727272725,20.0,1068.0,38.0,23.0,405.2631578947368,15400.0,3300.0,2.1052631578947367,0.0,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,217.64705882352942,3700.0,1300.0,3.411764705882353,5.882352941176471,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,187.56756756756758,6940.0,2400.0,1.6216216216216217,2.1621621621621623,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,394.0,13790.0,2300.0,1.5714285714285714,3.7142857142857144,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,210.55555555555554,3790.0,1000.0,0.05555555555555555,0.0,3318
0,3.0,82.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,3.0,4333.333333333333,13000.0,6000.0,4.0,5.0,1068.0,18.0,15.0,167.22222222222223,3010.0,1100.0,3.2222222222222223,0.0,39
0,3.0,81.75,0.25,0.75,0.0,4.0,3.0,4750.0,19000.0,7000.0,4.25,9.0,1068.0,42.0,26.0,233.0952380952381,9790.0,1600.0,1.9761904761904763,0.0,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,261.57894736842104,4970.0,1400.0,0.10526315789473684,4.7368421052631575,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,215.33333333333334,6460.0,1100.0,0.8666666666666667,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,153.40425531914894,7210.0,2600.0,1.297872340425532,7.23404255319149,3318
0,3.0,87.0,0.0,1.0,0.0,3.0,3.0,7000.0,21000.0,12000.0,9.333333333333334,19.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0,3.0,87.0,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,4333.333333333333,13000.0,6000.0,3.6666666666666665,6.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,70.83333333333333,850.0,200.0,0.08333333333333333,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,274.4736842105263,20860.0,7500.0,0.8947368421052632,4.2105263157894735,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,333.2142857142857,9330.0,3300.0,0.9285714285714286,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1009.3333333333334,15140.0,3300.0,4.466666666666667,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,318.1818181818182,14000.0,3300.0,2.4545454545454546,2.0454545454545454,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,219.26829268292684,8990.0,3100.0,0.5609756097560976,3.658536585365854,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,78.57142857142857,550.0,200.0,0.14285714285714285,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,28.0,261.6216216216216,19360.0,3000.0,1.5945945945945945,3.2432432432432434,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,200.52631578947367,3810.0,500.0,1.4210526315789473,1.0526315789473684,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,64.0,320.0,100.0,0.0,8.0,3318
0,2.0,64.5,0.0,1.0,0.0,2.0,2.0,7500.0,15000.0,10000.0,4.5,6.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,92.0,324.50704225352115,46080.0,3300.0,1.9295774647887325,2.816901408450704,3318
0,10.0,81.9,0.2,0.8,0.0,10.0,10.0,11600.0,116000.0,28000.0,5.9,17.0,1068.0,59.0,59.0,227.96610169491527,13450.0,2000.0,1.9830508474576272,0.3389830508474576,211
1,37.0,79.65,0.375,0.625,0.025,40.0,37.0,8750.0,350000.0,49000.0,5.075,35.0,1068.0,128.0,120.0,227.34375,29100.0,2600.0,1.296875,2.34375,211
1,7.0,78.42857142857143,0.8571428571428571,0.14285714285714285,0.0,7.0,7.0,10428.57142857143,73000.0,18000.0,5.428571428571429,21.0,1068.0,121.0,118.0,337.68595041322317,40860.0,3300.0,1.4710743801652892,3.71900826446281,211
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,141.0,286.158940397351,43210.0,3010.0,1.7417218543046358,0.06622516556291391,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,204.64788732394365,14530.0,2800.0,2.408450704225352,0.9859154929577465,3318
